Batch_Id,Order_Date,Bean_Type,Freight_Mode,Region,Weight_Kg,Base_Price,Packaging_Type,Discount_Percent,Transport_Days,Handling_Cost,Packaging_Cost,Customs_Fee,Freight_Charge,Warehouse_Location,Export_Country,Import_Country,Total_Revenue,Inventory_Space_Used
BATCH01390,21-10-2023,Robusta,Air,South America,338.2567312,521.42,Small Crate,6.357122778,4,100.62,190.51,438.74,125,Hambantota,Vietnam,Bangladesh,146966.83,69.26
BATCH01391,22-10-2023,Arabica,Air,South America,373.9775206,920.1,Large Crate,9.747958826,3,192.57,104.82,280.86,67.5,Hambantota,Mexico,New Zealand,118507.1,34.55
BATCH01392,23-10-2023,Excelsa,Sea,Africa,128.6034223,3406.23,Large Crate,0.370459465,13,292.96,144.86,191.48,162.5,Nairobi,Philippines,South Africa,785194.79,36.57
BATCH01393,24-10-2023,Liberica,Road,South America,458.4331302,1166.44,Small Crate,12.15388696,10,248.88,110.12,395.29,134.6,Ho Chi Minh,Kenya,Poland,249101.86,53.99
BATCH01394,25-10-2023,Excelsa,Road,Africa,372.2629694,3587.13,Big Bag,8.04867285,4,209.01,83.86,109.73,81.8,Mombasa,Philippines,Netherlands,620233.19,39.46
BATCH01395,26-10-2023,Robusta,Sea,South America,206.6279151,445.6,Small Crate,4.173257806,11,177.76,170.42,480.88,125.5,Mumbai,Philippines,New Zealand,78628.76,37.88
BATCH01396,27-10-2023,Excelsa,Air,Asia,151.6699554,3611.34,Small Crate,0.924119779,3,266.41,163.76,113.41,88.5,Mumbai,Ghana,Egypt,777973.56,18.17
BATCH01397,28-10-2023,Liberica,Air,Africa,176.4895522,1200.2,Large Crate,2.437476232,1,207.2,97.59,188.22,80.9,Tema,Malaysia,South Korea,278783.59,46.98
BATCH01398,29-10-2023,Liberica,Sea,South America,481.1555413,1233.15,Large Crate,13.42550788,15,244.8,53.82,331.11,158.4,Tema,Brazil,Sweden,266608.08,47.85
BATCH01399,30-10-2023,Robusta,Sea,Asia,418.217713,1089.02,Large Crate,10.29036336,21,209.06,57.05,401.84,160.2,Ho Chi Minh,Peru,Norway,157471.98,27.64
BATCH01400,31-10-2023,Robusta,Road,South America,347.7792534,400,Big Bag,3.748525825,7,274.08,183.31,166.88,126.2,Mombasa,Colombia,Spain,86801.53,59.53
BATCH01401,01-11-2023,Liberica,Sea,Africa,95.24351273,1210.86,Large Crate,0.984011474,13,278.6,93.74,284.42,124.4,Nairobi,Ivory Coast,Singapore,224584.77,29.09
BATCH01402,02-11-2023,Liberica,Road,Central America,398.279711,1194.83,Small Bag,10.35922969,4,111.76,182.71,404.22,118.1,Ho Chi Minh,Vietnam,Poland,276586.4,30.47
BATCH01403,03-11-2023,Arabica,Air,Central America,324.1778567,828.17,Big Bag,8.58611589,2,290.75,113.88,311.26,71.8,Ho Chi Minh,Honduras,Russia,125458.36,26.11
BATCH01404,04-11-2023,Robusta,Road,South America,253.8729667,400,Big Bag,6.067792867,5,136.95,189.21,301.23,86.5,Ho Chi Minh,Uganda,Argentina,68166.11,39.85
BATCH01405,05-11-2023,Robusta,Sea,Asia,304.4138698,400,Small Crate,5.454171738,16,103.19,163.75,364.55,150.5,Hambantota,Ghana,Saudi Arabia,68778.01,28.61
BATCH01406,06-11-2023,Liberica,Sea,Central America,233.3605471,1154.59,Large Crate,3.252214139,23,113.72,175.9,124.85,234.4,Tema,Guatemala,New Zealand,366971.68,70.83
BATCH01407,07-11-2023,Liberica,Road,South America,401.0318903,1412.54,Small Bag,10.04416885,4,261.31,182.33,201.4,70.7,Ho Chi Minh,India,Norway,190259.59,31.36
BATCH01408,08-11-2023,Robusta,Road,Asia,588.1154418,886.45,Small Bag,14.56002042,6,167.04,164.08,320.58,109.2,Mumbai,India,Singapore,212200.85,16.87
BATCH01409,09-11-2023,Liberica,Air,Africa,218.7440254,1305.21,Small Bag,2.635728688,2,272.17,124.92,282.51,83.2,Mumbai,Philippines,South Africa,241276.07,28.78
BATCH01410,10-11-2023,Robusta,Road,Central America,360.5857697,1389.94,Large Crate,8.9567493,8,215.56,131.38,102.34,91.6,Mombasa,Liberia,Italy,181152.16,9.87
BATCH01411,11-11-2023,Liberica,Sea,Africa,214.190038,1061.84,Large Crate,6.362775836,22,262.68,149.71,169.31,168.2,Mombasa,Colombia,Chile,145508.4,16.38
BATCH01412,12-11-2023,Excelsa,Air,South America,342.4990752,3237.08,Large Crate,6.700330826,1,165.62,195.09,166.79,77,Hambantota,India,Egypt,620914.65,25.75
BATCH01413,13-11-2023,Excelsa,Road,Africa,222.8495071,3407.61,Small Bag,3.812209202,5,222.32,53.8,115.67,86.8,Mumbai,Indonesia,Saudi Arabia,518977.1,31.85
BATCH01414,14-11-2023,Robusta,Road,Asia,472.4218672,400,Small Bag,12.37702313,7,224.21,177.7,227.23,107.6,Ho Chi Minh,Papua New Guinea,Turkey,82511.26,43.23
BATCH01415,15-11-2023,Excelsa,Sea,Asia,295.0626209,3411.55,Large Crate,7.278834062,22,256.83,83.52,426.88,173.9,Ho Chi Minh,Ethiopia,Turkey,609454.13,17.09
BATCH01416,16-11-2023,Robusta,Air,Africa,381.7650809,704.2,Large Crate,8.151087783,3,182.25,68.2,184.81,57.6,Tema,Peru,USA,94503.09,8.89
BATCH01417,17-11-2023,Robusta,Road,Central America,254.5672234,697.23,Small Bag,4.571413692,3,188.26,118.26,246.7,93.3,Nairobi,Indonesia,Qatar,128557.75,31.95
BATCH01418,18-11-2023,Excelsa,Road,Asia,169.9724074,3322.93,Large Crate,2.727126985,3,163.72,103.06,462.79,30.6,Mombasa,Ethiopia,USA,130562.07,8.86
BATCH01419,19-11-2023,Robusta,Air,South America,77.38694733,770.63,Small Bag,1.288655823,2,277.49,169.63,295.39,60.4,Mumbai,Brazil,Australia,109243.72,17.6
BATCH01420,20-11-2023,Robusta,Air,Africa,474.7500685,958.75,Large Crate,10.71178711,2,132.67,172.55,317.14,100.6,Mombasa,Papua New Guinea,Australia,242493.3,26.42
BATCH01421,21-11-2023,Arabica,Air,Asia,218.5506879,673.77,Small Bag,2.943514225,1,184.77,78.89,241.86,57.2,Mumbai,Kenya,Japan,90881.46,28.75
BATCH01422,22-11-2023,Excelsa,Road,Asia,423.3040544,3634.11,Small Bag,10.35113031,11,202.21,156.87,385.03,117.1,Nairobi,Honduras,Sweden,540765.95,17.72
BATCH01423,23-11-2023,Robusta,Sea,Asia,142.830701,626.07,Small Bag,5.855646691,24,171.39,115.49,299.81,187.5,Tema,Peru,USA,109100.34,28.34
BATCH01424,24-11-2023,Liberica,Air,Central America,285.2039476,1257.71,Large Crate,6.236622015,3,176.67,154.2,169.52,42.3,Hambantota,Papua New Guinea,Saudi Arabia,91018.77,12.16
BATCH01425,25-11-2023,Arabica,Air,Central America,299.0696881,735.48,Small Bag,7.037662441,4,265.27,51.25,105.29,77.6,Ho Chi Minh,Brazil,Belgium,105410.29,31.26
BATCH01426,26-11-2023,Robusta,Sea,South America,234.5440444,1071.15,Large Crate,5.515627622,18,241.87,73.44,103.7,177.9,Mombasa,Mexico,USA,285005.12,48.69
BATCH01427,27-11-2023,Robusta,Sea,Asia,182.9907537,1016.98,Big Bag,1.509299658,23,266.76,126.04,419.14,204.4,Nairobi,Colombia,Japan,241432.78,48.96
BATCH01428,28-11-2023,Excelsa,Road,Central America,275.0773162,2952.05,Small Bag,4.64447715,6,262.44,177.48,416.11,85.2,Nairobi,Liberia,Italy,487918.77,14.27
BATCH01429,29-11-2023,Liberica,Air,Central America,420.5216982,1100.02,Small Bag,9.95601541,4,102.78,94.17,270.17,99.5,Mombasa,Vietnam,Qatar,209317.32,25.49
BATCH01430,30-11-2023,Robusta,Air,South America,451.4975264,932.73,Large Crate,9.986766022,1,187.78,127.1,111.97,47,Nairobi,Tanzania,Chile,110521.29,7.9
BATCH01431,01-12-2023,Arabica,Air,Central America,177.6860126,724.27,Large Crate,4.293364609,3,180.75,163.28,382.91,77.7,Tema,India,USA,129375.7,37.97
BATCH01432,02-12-2023,Excelsa,Road,Central America,284.3634791,3161.53,Small Bag,6.901539398,7,214.06,124.96,418.76,88.7,Ho Chi Minh,Mexico,UK,531112.88,35.16
BATCH01433,03-12-2023,Arabica,Air,South America,190.7908658,400,Big Bag,2.90170842,4,162.58,80.2,252.31,76.4,Ho Chi Minh,Liberia,New Zealand,69364.51,12.06
BATCH01434,04-12-2023,Excelsa,Air,Africa,163.5673357,3090.59,Small Crate,3.155581223,4,220.74,153.86,161.28,65.6,Mombasa,Ivory Coast,China,389307.49,18.78
BATCH01435,05-12-2023,Excelsa,Sea,Asia,146.7296509,3162.97,Small Bag,0.345706326,12,111.94,191.19,145.24,130.2,Mombasa,Ethiopia,Argentina,635936.84,42.24
BATCH01436,06-12-2023,Liberica,Sea,Asia,477.4259051,1174.74,Big Bag,13.45119825,7,134.47,194.65,120.72,130.7,Mombasa,Guatemala,Russia,329193.06,63.57
BATCH01437,07-12-2023,Excelsa,Sea,Central America,259.7364995,3558.9,Large Crate,3.160599976,8,247.77,111.58,410.51,98.5,Hambantota,India,Singapore,512680.51,32.72
BATCH01438,08-12-2023,Arabica,Sea,South America,155.8322745,400,Small Bag,3.413008154,20,163.44,96.62,247.88,148.6,Tema,Kenya,UK,58311.46,15.95
BATCH01439,09-12-2023,Arabica,Air,Africa,332.4198272,591.36,Small Bag,4.19402149,3,264.94,134.04,362.75,84.9,Hambantota,Ivory Coast,Qatar,95603.79,34.26
BATCH01440,10-12-2023,Arabica,Road,Africa,258.7985,400,Small Bag,1.911121075,4,272.84,129.61,224.41,75.8,Ho Chi Minh,Brazil,South Korea,60305.34,36.72
BATCH01441,11-12-2023,Excelsa,Air,Africa,382.9306401,3329.77,Small Crate,9.588943248,2,112.68,59.53,464.58,45.1,Nairobi,Uganda,UK,287609.54,11.2
BATCH01442,12-12-2023,Excelsa,Air,Asia,191.1228515,3517.19,Large Crate,1.127144298,2,121.3,81.96,462.25,61.9,Nairobi,Ghana,Netherlands,486052.23,24.24
BATCH01443,13-12-2023,Excelsa,Air,South America,140.3696888,3104.05,Big Bag,2.013036395,3,172.72,143.47,132.42,65.7,Ho Chi Minh,Malaysia,Italy,424399.29,16.8
BATCH01444,14-12-2023,Liberica,Road,Central America,440.8048519,1162.86,Small Crate,9.671350899,5,106.17,186.88,312.43,112.9,Ho Chi Minh,Peru,Australia,268447.83,55.7
BATCH01445,15-12-2023,Liberica,Sea,Central America,244.0483626,1346.66,Large Crate,5.094909307,16,208.1,92.37,158.06,156.8,Ho Chi Minh,Tanzania,Netherlands,271733.26,45.62
BATCH01446,16-12-2023,Liberica,Road,Africa,354.3045271,1299.63,Small Crate,10.6192174,3,170.2,181.94,495.59,111,Tema,Philippines,Canada,298476.79,43.84
BATCH01447,17-12-2023,Arabica,Road,Africa,174.2002257,1592.32,Big Bag,8.36137117,7,280.67,180.18,457.61,88.4,Nairobi,Tanzania,Pakistan,222905.11,23.33
BATCH01448,18-12-2023,Liberica,Sea,South America,201.7738556,1534.1,Small Crate,3.840317596,23,160.76,93.46,388.53,182.2,Hambantota,Malaysia,Thailand,322194.63,40.72
BATCH01449,19-12-2023,Robusta,Sea,Africa,406.8257032,593.06,Small Crate,9.762419257,16,295.08,50.56,263.88,151.7,Hambantota,Peru,China,128222.97,27.76
BATCH01450,20-12-2023,Liberica,Air,Africa,218.8389774,1338.25,Small Bag,1.744105204,3,156.81,157.03,337.93,83.4,Mumbai,Guatemala,Thailand,246413.03,40.4
BATCH01451,21-12-2023,Robusta,Air,Africa,343.215924,1031.83,Big Bag,8.046155746,4,223.61,169.88,248.6,67.1,Hambantota,Peru,Bangladesh,117548.27,14.76
BATCH01452,22-12-2023,Liberica,Road,Africa,346.862154,1360.57,Small Crate,6.557221576,11,187.42,96.05,238.26,135.1,Ho Chi Minh,Indonesia,Netherlands,260899.48,34
BATCH01453,23-12-2023,Robusta,Road,Central America,197.8460349,1077.43,Small Crate,4.018103742,11,175.82,91.37,241.7,121.3,Mumbai,Ivory Coast,Netherlands,177953.55,39.67
BATCH01454,24-12-2023,Robusta,Air,Africa,354.9383005,400,Small Bag,9.060074966,4,116.84,63.12,243.76,55.7,Mombasa,Philippines,Italy,42360.58,9.06
BATCH01455,25-12-2023,Excelsa,Air,Asia,544.8019007,3354.43,Big Bag,13.07000389,3,111.85,91.93,487.17,78.3,Nairobi,Liberia,New Zealand,657469.74,23.64
BATCH01456,26-12-2023,Excelsa,Road,South America,426.2733907,3542.44,Small Crate,14.9835705,5,122.47,198.04,428.66,104.8,Ho Chi Minh,Papua New Guinea,USA,705863.33,46
BATCH01457,27-12-2023,Robusta,Sea,Asia,374.1424374,1386.38,Large Crate,9.116441531,11,132.55,129.24,104.39,131.5,Mombasa,Mexico,UK,289393.78,16.02
BATCH01458,28-12-2023,Robusta,Sea,Central America,262.119576,1026.86,Big Bag,6.070588115,16,165.83,181.6,470.82,126.2,Tema,India,Japan,144541.05,12.3
BATCH01459,29-12-2023,Liberica,Sea,Africa,269.3737553,1052.18,Large Crate,3.378106503,17,206.52,148.4,321.84,115.6,Nairobi,Mexico,Saudi Arabia,78626.01,7.45
BATCH01460,30-12-2023,Excelsa,Air,Central America,189.2809255,3473.22,Large Crate,3.856441341,4,152.84,166.32,393.03,101,Ho Chi Minh,Kenya,UAE,683757.71,17.24
BATCH01461,01-01-2020,Robusta,Road,South America,341.5839886,569.45,Large Crate,7.191824672,4,139.43,125.54,393.76,100.4,Ho Chi Minh,Ethiopia,Russia,122857.01,22.79
BATCH01462,02-01-2020,Excelsa,Air,Central America,311.350814,3459.38,Big Bag,5.509165519,3,294.3,136.53,170.07,70.2,Hambantota,Cameroon,Australia,565836.39,29.9
BATCH01463,03-01-2020,Liberica,Sea,Asia,436.5867355,1108.48,Small Crate,13.70721784,10,286.06,57.76,496.68,111.8,Tema,Vietnam,Pakistan,197708.84,40.77
BATCH01464,04-01-2020,Robusta,Road,Asia,258.764445,400,Small Bag,5.524432015,4,122.84,135.72,452.25,80.6,Tema,Ivory Coast,Poland,62232.59,17.95
BATCH01465,05-01-2020,Robusta,Sea,South America,246.4682443,455.09,Small Bag,5.601668867,14,223.81,173.2,299.08,125.2,Tema,Uganda,South Korea,60306.62,20.45
BATCH01466,06-01-2020,Arabica,Sea,Central America,319.9051929,1205.08,Small Bag,5.753017687,22,212.65,50.25,479.75,143.9,Hambantota,Uganda,Spain,112137.55,21.62
BATCH01467,07-01-2020,Arabica,Road,South America,510.2331867,400,Large Crate,12.54930316,7,185.47,85.07,242.57,93.5,Tema,Cameroon,Turkey,57113.39,13.49
BATCH01468,08-01-2020,Robusta,Air,South America,381.1946429,1142.58,Large Crate,9.761824813,1,151.67,92.85,169.24,80.6,Hambantota,Liberia,South Africa,221211.1,30.37
BATCH01469,09-01-2020,Arabica,Road,Asia,324.0055801,584.08,Small Bag,9.212532755,10,229.55,167.41,345.6,125.3,Mombasa,India,Turkey,116415.54,28.55
BATCH01470,10-01-2020,Arabica,Road,Central America,302.2716949,990.86,Small Bag,5.012145336,4,189.28,78.43,305.78,113.9,Ho Chi Minh,Colombia,South Africa,247423.84,24.7
BATCH01471,11-01-2020,Liberica,Sea,Central America,464.6742407,1133.91,Small Crate,12.26856265,7,250.76,92.18,431.88,62.9,Tema,Vietnam,Australia,77198.13,8.37
BATCH01472,12-01-2020,Robusta,Sea,Asia,50,1003.15,Small Bag,0.57545792,25,216.27,168.1,447.81,168.5,Ho Chi Minh,Mexico,Norway,113909.97,9.78
BATCH01473,13-01-2020,Liberica,Sea,Asia,415.2397076,1244.06,Small Crate,13.06195759,10,181.15,171.41,275.31,99.5,Mombasa,Malaysia,New Zealand,171699.63,17.28
BATCH01474,14-01-2020,Excelsa,Air,Central America,352.6191264,3141.77,Large Crate,7.691248497,1,238.74,93.18,112.26,38,Mumbai,Vietnam,USA,317464.89,14.55
BATCH01475,15-01-2020,Robusta,Sea,Asia,215.4222961,400,Small Crate,5.973753523,19,161.92,131.22,410.18,152.3,Hambantota,Indonesia,Singapore,56444.38,22.89
BATCH01476,16-01-2020,Liberica,Sea,South America,416.707651,985.16,Large Crate,7.457509211,16,298.79,65.65,157.99,112.7,Nairobi,Philippines,Bangladesh,90640.06,20.66
BATCH01477,17-01-2020,Excelsa,Sea,Africa,353.4834745,3356.87,Big Bag,10.01123296,7,266.23,59.79,179.12,136.1,Mombasa,Kenya,Chile,791245.54,52.86
BATCH01478,18-01-2020,Robusta,Road,South America,105.7264057,676.75,Large Crate,0.191481398,10,192.41,192.27,177.27,148.7,Ho Chi Minh,Mexico,Canada,159597.88,37.02
BATCH01479,19-01-2020,Arabica,Road,Central America,500.1539337,484.81,Large Crate,13.07327785,9,240.79,111.05,468.68,99.6,Mumbai,Papua New Guinea,Italy,77608.86,36.37
BATCH01480,20-01-2020,Liberica,Air,Asia,264.5638994,1430.94,Big Bag,6.70109288,3,161.48,165.89,210.12,69.3,Nairobi,Ivory Coast,UAE,211773.62,19.73
BATCH01481,21-01-2020,Robusta,Air,Central America,142.3435823,1056.35,Small Bag,5.144497796,3,101.21,95.77,180.65,79.2,Nairobi,Uganda,South Korea,207516.95,32.18
BATCH01482,22-01-2020,Arabica,Air,South America,171.7552594,400,Big Bag,2.073683485,1,160.43,94.77,284.55,62.9,Tema,Ivory Coast,Italy,60385.35,21.15
BATCH01483,23-01-2020,Arabica,Air,Central America,260.097419,400,Small Bag,6.591980615,4,107.4,194.92,363.72,77,Mombasa,Malaysia,Pakistan,67656.96,36.34
BATCH01484,24-01-2020,Robusta,Sea,Asia,329.1721685,931.16,Small Bag,7.444841569,8,223.48,192.67,199.75,91.6,Nairobi,India,UK,117810.91,22.05
BATCH01485,25-01-2020,Robusta,Road,Africa,275.5244599,999.26,Small Crate,6.054700417,12,124.79,127.8,436.52,146.4,Nairobi,Honduras,Spain,226515.91,48.84
BATCH01486,26-01-2020,Excelsa,Air,South America,418.5616046,3550.66,Small Bag,10.17990141,3,230.39,126.3,188.18,50.4,Mumbai,Ethiopia,Italy,384864.06,12.29
BATCH01487,27-01-2020,Robusta,Sea,Central America,367.496944,1362.17,Small Crate,6.313447931,18,161.44,90.33,297.34,185.1,Mombasa,Uganda,Singapore,357666.98,38.78
BATCH01488,28-01-2020,Liberica,Air,Africa,505.3287594,1098.2,Small Crate,14.42126367,1,248.39,140.53,392.68,88.4,Mombasa,Colombia,Italy,264741.13,31.95
BATCH01489,29-01-2020,Excelsa,Road,Africa,346.2326503,3136.66,Small Crate,8.989162767,12,138.07,120.43,271.92,106.5,Mombasa,Tanzania,New Zealand,417479.98,10.77
BATCH01490,30-01-2020,Robusta,Road,South America,380.0752059,867.11,Large Crate,12.11216903,7,200.61,140.23,379.1,84.2,Nairobi,Ghana,Egypt,132869.5,28.01
BATCH01491,31-01-2020,Excelsa,Air,Central America,139.4509588,3072.1,Large Crate,1.640338547,3,239.84,122.16,372.27,67.5,Hambantota,Guatemala,Poland,423915.91,22.54
BATCH01492,01-02-2020,Liberica,Sea,South America,299.2745813,1499.99,Large Crate,5.959369394,10,255.59,104.12,118.64,118.4,Ho Chi Minh,Vietnam,Singapore,262742.04,40.81
BATCH01493,02-02-2020,Excelsa,Road,Asia,227.4067218,3108.43,Large Crate,5.052715522,3,145.49,53.32,474.67,82.5,Hambantota,Kenya,Sweden,488822.33,16.09
BATCH01494,03-02-2020,Excelsa,Air,Central America,377.0885997,3318.49,Large Crate,8.542235822,3,136.89,189.52,318.71,108.9,Hambantota,Ethiopia,Chile,799035.98,19.94
BATCH01495,04-02-2020,Excelsa,Road,South America,478.6256578,3523.36,Big Bag,12.9167028,3,271.78,87.18,466.27,90,Nairobi,Guatemala,Bangladesh,765416.29,13.84
BATCH01496,05-02-2020,Arabica,Sea,South America,70.13888609,1353.16,Big Bag,1.175073266,10,273.93,71.61,133.97,112.1,Ho Chi Minh,Liberia,Spain,226293.09,35.86
BATCH01497,06-02-2020,Arabica,Sea,Central America,148.2579127,1141.04,Big Bag,1.088621971,17,211.58,82.83,269.18,114.4,Mombasa,Ivory Coast,UAE,98843.26,15.01
BATCH01498,07-02-2020,Excelsa,Road,South America,472.351362,3333.31,Big Bag,12.75476562,8,272.36,155.51,379.13,110.8,Hambantota,Brazil,Bangladesh,746411.37,24.27
BATCH01499,08-02-2020,Excelsa,Air,South America,201.9204298,3253.95,Small Bag,3.192751291,2,175.39,137.05,489.7,27.7,Mombasa,Colombia,Egypt,175794.6,8
BATCH01500,09-02-2020,Arabica,Sea,South America,372.5914703,1902.93,Big Bag,10.03129882,10,192.58,103.97,229.95,119,Mumbai,Ethiopia,Saudi Arabia,331987.13,16.81
BATCH01501,10-02-2020,Robusta,Air,Africa,311.5250334,966.72,Small Crate,8.143171985,4,198.55,169.09,268.14,103.7,Ho Chi Minh,Peru,Turkey,236608.96,53.65
BATCH01502,11-02-2020,Liberica,Sea,South America,482.6726581,1276.85,Small Crate,12.49340392,17,195.57,159.1,301.87,172.3,Mombasa,Kenya,Spain,326147.88,54.51
BATCH01503,12-02-2020,Excelsa,Sea,Asia,144.7600138,3264.37,Small Crate,1.876333648,25,261.03,171.09,188.28,139.7,Nairobi,Liberia,Poland,149596.83,8.58
BATCH01504,13-02-2020,Excelsa,Sea,Africa,244.616247,3149.63,Small Crate,1.946744486,14,233.58,177.88,473.39,156.1,Mombasa,Peru,New Zealand,776350.02,27.01
BATCH01505,14-02-2020,Arabica,Road,Central America,390.5047877,952.65,Small Bag,8.352275404,12,189.08,99.04,434.43,93.6,Hambantota,Honduras,New Zealand,94144.07,6.02
BATCH01506,15-02-2020,Liberica,Sea,Central America,553.120607,1004.59,Big Bag,14.1956798,8,260.25,196.85,232.88,92.5,Hambantota,Philippines,Pakistan,164473.33,31.25
BATCH01507,16-02-2020,Liberica,Air,Africa,277.8749512,1509.25,Small Bag,6.224966376,3,296.42,123.3,159.31,96,Tema,Colombia,Germany,292722.24,51.99
BATCH01508,17-02-2020,Excelsa,Road,Asia,145.8227727,3090.76,Small Bag,4.904131504,3,199.58,115.53,130.74,73.2,Tema,Indonesia,Egypt,551120.04,17.74
BATCH01509,18-02-2020,Excelsa,Sea,Central America,332.6304491,3013.35,Small Bag,9.100339848,20,117.28,133.93,387.9,199.9,Tema,Vietnam,Japan,801918.41,62.18
BATCH01510,19-02-2020,Robusta,Air,South America,486.3371976,738.46,Small Bag,13.95672901,1,247.03,194.25,144.24,96.5,Hambantota,Ivory Coast,Sweden,179501.15,26.09
BATCH01511,20-02-2020,Arabica,Sea,Asia,462.8683055,1485.69,Small Bag,12.55391749,22,166.12,114.79,274.42,200.6,Hambantota,Brazil,Pakistan,385107.81,50.42
BATCH01512,21-02-2020,Robusta,Road,Asia,546.2996499,826.03,Small Crate,14.93225416,11,289.3,195.95,319.37,134.2,Mumbai,Ghana,Germany,184423.41,15.01
BATCH01513,22-02-2020,Liberica,Air,Africa,142.9596107,1114.67,Big Bag,0.338528748,3,265.89,52.88,171.27,82.2,Mumbai,Ghana,UK,191686.23,27.23
BATCH01514,23-02-2020,Excelsa,Road,South America,164.4434432,3005.93,Big Bag,1.692872171,3,218.16,168.3,230.6,103.2,Ho Chi Minh,Papua New Guinea,Bangladesh,776973.1,25.62
BATCH01515,24-02-2020,Arabica,Sea,South America,432.2206531,575.35,Small Crate,9.14201645,13,179.02,114.65,119.96,148.4,Nairobi,India,UAE,125795.53,43.47
BATCH01516,25-02-2020,Excelsa,Road,South America,453.664299,3099.93,Small Crate,12.30864659,5,258.95,134.24,215.43,108.1,Tema,India,Russia,806443.34,15.84
BATCH01517,26-02-2020,Excelsa,Air,Africa,241.2181012,3477.25,Small Bag,4.278665135,3,241.71,168.36,303.3,55.8,Nairobi,Ethiopia,Turkey,396472.25,25.24
BATCH01518,27-02-2020,Excelsa,Air,South America,224.837201,3209.13,Small Crate,3.588166321,4,272.2,120.1,437.04,110.6,Ho Chi Minh,Mexico,Chile,687161.96,49.46
BATCH01519,28-02-2020,Liberica,Road,Africa,466.4254239,1406.3,Big Bag,11.80463699,11,178.41,94.46,237.51,134.8,Mumbai,Ghana,Russia,294875.3,38.8
BATCH01520,29-02-2020,Arabica,Road,Central America,189.4663466,2676.05,Large Crate,0.845727808,11,253.22,142.48,439.06,129.1,Mombasa,Guatemala,Canada,488165.14,21.14
BATCH01521,01-03-2020,Liberica,Road,South America,306.4109075,1355.1,Large Crate,5.540739714,4,167.57,67.52,382.06,86.6,Mombasa,Honduras,Norway,261019.98,29.86
BATCH01522,02-03-2020,Liberica,Sea,Central America,261.6439892,988.37,Big Bag,7.587138339,15,290.49,171.3,216.82,87.6,Tema,Philippines,Egypt,31612.83,3.9
BATCH01523,03-03-2020,Robusta,Road,Asia,346.4403485,976.73,Large Crate,8.405230115,4,190.13,164.05,299.24,120.2,Ho Chi Minh,Papua New Guinea,Spain,237372.06,44.29
BATCH01524,04-03-2020,Excelsa,Air,South America,427.1781364,3147.88,Small Bag,10.92922735,3,115.53,183.74,263.55,86.1,Nairobi,Vietnam,Norway,611110.33,29.74
BATCH01525,05-03-2020,Robusta,Air,Central America,367.2576287,1186.73,Small Crate,5.322685851,1,250.63,124.73,173.19,94.1,Hambantota,Vietnam,Norway,253127.16,54.63
BATCH01526,06-03-2020,Robusta,Sea,Asia,359.218396,805.89,Big Bag,9.19026517,11,121.24,123.11,448.94,178.3,Hambantota,Ghana,Russia,274041.04,47.37
